customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,internet_service,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00070,Male,35-44,20,One year,Electronic check,76.43,1513.09,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,1513.09
CUST-00804,Male,25-34,43,Two year,Electronic check,67.0,2882.91,Fiber optic,0,Churned,Moved location,25-48 months,67.0,804.0,2882.91
CUST-00132,Female,35-44,46,Two year,Credit card,44.72,1995.68,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1995.68
CUST-00301,Female,65+,4,Month-to-month,Credit card,43.43,214.96,DSL,0,Churned,Temporary need ended,0-6 months,43.43,521.16,214.96
CUST-01037,Female,45-54,36,Two year,Credit card,64.82,2402.91,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2402.91
CUST-00327,Male,18-24,38,Two year,Electronic check,18.99,697.51,,0,Stayed,Not churned,25-48 months,0.0,0.0,697.51
CUST-01485,Female,35-44,13,Month-to-month,Credit card,81.97,1066.24,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1066.24
CUST-01182,Female,55-64,8,One year,Bank transfer,73.3,511.9,Fiber optic,0,Churned,Product dissatisfaction,7-12 months,73.3,879.6,511.9
CUST-00500,Male,25-34,34,One year,Bank transfer,37.99,1313.6,DSL,0,Churned,Product dissatisfaction,25-48 months,37.99,455.88,1313.6
CUST-00342,Female,35-44,19,One year,Mailed check,66.64,1252.09,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,1252.09
CUST-00833,Female,45-54,38,Two year,Credit card,45.86,1763.26,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1763.26
CUST-00365,Male,65+,43,Two year,Credit card,65.38,2805.23,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,2805.23
CUST-00496,Female,45-54,5,Month-to-month,Electronic check,62.27,285.53,Fiber optic,2,Churned,Temporary need ended,0-6 months,62.27,747.24,285.53
CUST-01447,Male,35-44,11,Month-to-month,Bank transfer,79.65,818.55,DSL,3,Churned,Temporary need ended,7-12 months,79.65,955.8,818.55
CUST-00339,Female,55-64,39,One year,Credit card,80.71,3148.0,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,3148.0
CUST-00422,Male,18-24,52,One year,Electronic check,83.98,4376.4,Fiber optic,2,Stayed,Not churned,49+ months,0.0,0.0,4376.4
CUST-00165,Female,65+,9,Month-to-month,Electronic check,70.39,576.55,Fiber optic,2,Churned,Price too high,7-12 months,70.39,844.68,576.55
CUST-00029,Male,55-64,23,One year,Bank transfer,28.43,663.14,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,663.14
CUST-00517,Female,35-44,13,Month-to-month,Credit card,51.65,685.29,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,685.29
CUST-00194,Male,25-34,26,Month-to-month,Bank transfer,22.34,614.71,,1,Stayed,Not churned,25-48 months,0.0,0.0,614.71
CUST-01146,Male,35-44,38,One year,Credit card,49.47,1900.86,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1900.86
CUST-01381,Female,35-44,8,Month-to-month,Credit card,70.53,578.47,Fiber optic,1,Churned,Competitor offer,7-12 months,70.53,846.36,578.47
CUST-00946,Female,25-34,3,Month-to-month,Credit card,77.25,157.41,DSL,1,Churned,Temporary need ended,0-6 months,77.25,927.0,157.41
CUST-01380,Male,25-34,46,Month-to-month,Bank transfer,70.91,3308.55,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,3308.55
CUST-00170,Male,55-64,9,Month-to-month,Electronic check,65.48,614.99,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,614.99
CUST-00168,Female,55-64,10,Month-to-month,Electronic check,35.5,388.14,,0,Stayed,Not churned,7-12 months,0.0,0.0,388.14
CUST-00653,Male,45-54,38,Two year,Mailed check,49.3,1894.11,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1894.11
CUST-00174,Female,55-64,13,Month-to-month,Credit card,31.65,396.41,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,396.41
CUST-00519,Male,18-24,14,Month-to-month,Bank transfer,25.61,356.79,,1,Stayed,Not churned,13-24 months,0.0,0.0,356.79
CUST-01231,Male,45-54,24,One year,Electronic check,72.39,1712.01,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1712.01
CUST-01197,Male,45-54,7,Month-to-month,Bank transfer,64.78,481.08,Fiber optic,1,Churned,Competitor offer,7-12 months,64.78,777.36,481.08
CUST-00913,Male,35-44,2,Month-to-month,Electronic check,71.75,188.17,Fiber optic,2,Churned,Temporary need ended,0-6 months,71.75,861.0,188.17
CUST-00492,Male,25-34,52,One year,Bank transfer,74.15,3853.41,Fiber optic,2,Stayed,Not churned,49+ months,0.0,0.0,3853.41
CUST-00954,Male,35-44,20,Month-to-month,Bank transfer,56.53,1072.46,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1072.46
CUST-00074,Male,55-64,54,Month-to-month,Electronic check,83.87,4528.51,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,4528.51
CUST-01272,Male,25-34,58,Two year,Electronic check,18.99,1117.97,,1,Stayed,Not churned,49+ months,0.0,0.0,1117.97
CUST-00588,Female,45-54,33,One year,Credit card,67.0,2206.56,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2206.56
CUST-00751,Female,25-34,41,Two year,Bank transfer,61.46,2516.45,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2516.45
CUST-00658,Female,35-44,44,Month-to-month,Electronic check,71.86,3163.02,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3163.02
CUST-00843,Female,18-24,28,Month-to-month,Credit card,56.69,1590.8,Fiber optic,3,Churned,Competitor offer,25-48 months,56.69,680.28,1590.8
CUST-00235,Female,25-34,7,Month-to-month,Bank transfer,99.04,703.04,Fiber optic,2,Churned,Competitor offer,7-12 months,99.04,1188.48,703.04
CUST-00733,Male,55-64,6,Month-to-month,Electronic check,29.67,165.38,,1,Churned,Competitor offer,0-6 months,29.67,356.04,165.38
CUST-00215,Male,18-24,8,Month-to-month,Bank transfer,45.19,383.8,DSL,2,Stayed,Not churned,7-12 months,0.0,0.0,383.8
CUST-00163,Male,55-64,28,Month-to-month,Bank transfer,85.39,2384.65,Fiber optic,4,Churned,Technical issues,25-48 months,85.39,1024.68,2384.65
CUST-00133,Female,45-54,34,Two year,Electronic check,48.68,1630.52,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1630.52
CUST-01119,Female,55-64,12,Month-to-month,Bank transfer,58.07,658.06,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,658.06
CUST-00223,Female,25-34,10,Month-to-month,Credit card,71.74,705.06,Fiber optic,0,Churned,Temporary need ended,7-12 months,71.74,860.88,705.06
CUST-01245,Male,45-54,19,Month-to-month,Credit card,76.41,1393.13,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1393.13
CUST-00935,Female,65+,10,Month-to-month,Bank transfer,35.66,394.51,,0,Churned,Price too high,7-12 months,35.66,427.92,394.51
CUST-00186,Male,55-64,14,Month-to-month,Bank transfer,56.79,768.77,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,768.77
CUST-00042,Female,25-34,22,Two year,Bank transfer,60.49,1335.8,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1335.8
CUST-00693,Female,45-54,26,One year,Electronic check,53.49,1452.66,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,1452.66
CUST-00109,Female,25-34,8,One year,Mailed check,67.7,580.52,Fiber optic,3,Stayed,Not churned,7-12 months,0.0,0.0,580.52
CUST-00039,Male,25-34,13,Month-to-month,Credit card,89.93,1246.41,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1246.41
CUST-00569,Male,25-34,25,One year,Mailed check,69.39,1735.49,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1735.49
CUST-01286,Male,25-34,37,One year,Mailed check,60.4,2232.27,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2232.27
CUST-01462,Male,35-44,11,Month-to-month,Mailed check,56.11,657.76,Fiber optic,3,Stayed,Not churned,7-12 months,0.0,0.0,657.76
CUST-00484,Male,35-44,26,Two year,Electronic check,76.39,1972.74,Fiber optic,2,Churned,Product dissatisfaction,25-48 months,76.39,916.68,1972.74
CUST-00469,Female,35-44,12,Two year,Mailed check,18.99,236.28,,1,Churned,Moved location,7-12 months,18.99,227.88,236.28
CUST-00891,Male,35-44,12,One year,Credit card,67.49,772.32,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,772.32
CUST-00948,Male,25-34,22,One year,Electronic check,54.01,1217.72,Fiber optic,4,Churned,Technical issues,13-24 months,54.01,648.12,1217.72
CUST-00025,Female,35-44,15,Month-to-month,Electronic check,82.67,1210.8,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1210.8
CUST-01028,Male,65+,4,Month-to-month,Credit card,18.99,79.67,,0,Stayed,Not churned,0-6 months,0.0,0.0,79.67
CUST-01209,Female,18-24,8,Month-to-month,Electronic check,75.62,554.31,Fiber optic,0,Churned,Competitor offer,7-12 months,75.62,907.44,554.31
CUST-00069,Female,45-54,41,Month-to-month,Credit card,85.49,3501.38,Fiber optic,3,Churned,Competitor offer,25-48 months,85.49,1025.88,3501.38
CUST-00885,Male,25-34,40,Two year,Electronic check,18.99,747.46,,0,Stayed,Not churned,25-48 months,0.0,0.0,747.46
CUST-01284,Female,45-54,25,Month-to-month,Credit card,42.35,1111.64,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,1111.64
CUST-00367,Male,18-24,7,Month-to-month,Bank transfer,60.11,351.44,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,351.44
CUST-00506,Female,45-54,46,One year,Credit card,52.06,2413.44,DSL,0,Churned,Competitor offer,25-48 months,52.06,624.72,2413.44
CUST-00851,Female,45-54,15,Month-to-month,Electronic check,91.69,1389.65,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1389.65
CUST-01335,Male,35-44,10,Month-to-month,Electronic check,67.55,704.36,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,704.36
CUST-00384,Male,45-54,5,Month-to-month,Credit card,78.12,409.54,Fiber optic,1,Churned,Temporary need ended,0-6 months,78.12,937.44,409.54
CUST-00735,Female,45-54,6,Month-to-month,Bank transfer,81.75,552.37,Fiber optic,0,Stayed,Not churned,0-6 months,0.0,0.0,552.37
CUST-00718,Male,25-34,16,Month-to-month,Electronic check,80.34,1258.54,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1258.54
CUST-01355,Female,25-34,38,One year,Bank transfer,83.95,3169.65,Fiber optic,0,Churned,Product dissatisfaction,25-48 months,83.95,1007.4,3169.65
CUST-00455,Female,65+,48,Two year,Bank transfer,18.99,936.27,,0,Stayed,Not churned,25-48 months,0.0,0.0,936.27
CUST-00265,Male,25-34,1,Two year,Bank transfer,49.69,49.69,DSL,0,Stayed,Not churned,0-6 months,0.0,0.0,49.69
CUST-00076,Male,25-34,60,Two year,Credit card,78.5,4646.71,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,4646.71
CUST-00445,Male,45-54,56,Two year,Electronic check,39.81,2248.85,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,2248.85
CUST-00396,Male,45-54,32,Two year,Credit card,78.63,2481.02,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,2481.02
CUST-00177,Male,18-24,9,One year,Credit card,34.77,256.75,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,256.75
CUST-01330,Female,18-24,37,Two year,Bank transfer,66.03,2431.17,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2431.17
CUST-01068,Female,25-34,47,Two year,Electronic check,18.99,865.41,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,865.41
CUST-01051,Male,35-44,56,Two year,Credit card,18.99,1024.77,,3,Stayed,Not churned,49+ months,0.0,0.0,1024.77
CUST-00596,Female,45-54,53,One year,Bank transfer,80.89,4273.04,Fiber optic,2,Stayed,Not churned,49+ months,0.0,0.0,4273.04
CUST-00062,Female,25-34,10,Month-to-month,Credit card,75.01,713.71,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,713.71
CUST-00873,Male,45-54,28,Month-to-month,Bank transfer,63.95,1787.75,DSL,3,Stayed,Not churned,25-48 months,0.0,0.0,1787.75
CUST-01135,Male,45-54,1,One year,Credit card,33.5,33.5,DSL,2,Churned,Product dissatisfaction,0-6 months,33.5,402.0,33.5
CUST-01426,Male,55-64,49,Month-to-month,Electronic check,89.96,4474.12,Fiber optic,4,Churned,Poor customer support,49+ months,89.96,1079.52,4474.12
CUST-00279,Male,25-34,24,Month-to-month,Credit card,34.55,828.08,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,828.08
CUST-00037,Female,25-34,48,Month-to-month,Bank transfer,52.42,2517.16,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2517.16
CUST-00663,Male,35-44,26,Month-to-month,Credit card,60.37,1573.84,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1573.84
CUST-01371,Male,55-64,20,Month-to-month,Credit card,56.01,1106.9,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,1106.9
CUST-01102,Male,18-24,49,Month-to-month,Credit card,75.31,3703.75,Fiber optic,2,Churned,Competitor offer,49+ months,75.31,903.72,3703.75
CUST-00978,Female,45-54,38,One year,Electronic check,40.68,1581.99,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1581.99
CUST-00739,Female,18-24,20,One year,Credit card,72.14,1396.52,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,1396.52
CUST-00192,Male,35-44,20,Two year,Bank transfer,31.81,629.22,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,629.22
CUST-00920,Female,35-44,27,Two year,Credit card,65.83,1775.74,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1775.74
CUST-00457,Female,45-54,11,Month-to-month,Bank transfer,54.96,565.18,DSL,1,Churned,Temporary need ended,7-12 months,54.96,659.52,565.18
CUST-00676,Male,55-64,35,Month-to-month,Electronic check,64.02,2224.69,DSL,1,Churned,Price too high,25-48 months,64.02,768.24,2224.69
CUST-00761,Female,45-54,32,Month-to-month,Credit card,74.37,2416.3,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,2416.3
CUST-01372,Female,65+,12,Month-to-month,Credit card,63.37,813.22,DSL,0,Churned,Temporary need ended,7-12 months,63.37,760.44,813.22
CUST-00729,Female,25-34,32,Month-to-month,Credit card,34.46,1067.69,,2,Churned,Competitor offer,25-48 months,34.46,413.52,1067.69
CUST-00413,Male,65+,19,Month-to-month,Bank transfer,35.01,617.19,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,617.19
CUST-00826,Male,65+,5,Month-to-month,Bank transfer,48.57,302.08,DSL,1,Stayed,Not churned,0-6 months,0.0,0.0,302.08
CUST-00617,Female,35-44,32,One year,Bank transfer,62.42,1989.68,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1989.68
CUST-00115,Male,35-44,18,Month-to-month,Credit card,49.59,849.14,Fiber optic,2,Churned,Price too high,13-24 months,49.59,595.08,849.14
CUST-00418,Female,45-54,32,One year,Bank transfer,35.32,1151.71,,0,Stayed,Not churned,25-48 months,0.0,0.0,1151.71
CUST-01448,Male,35-44,44,Two year,Credit card,51.14,2250.99,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2250.99
CUST-00970,Female,35-44,41,Month-to-month,Bank transfer,74.23,3030.8,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3030.8
CUST-00605,Female,45-54,6,Month-to-month,Credit card,48.19,261.02,DSL,2,Stayed,Not churned,0-6 months,0.0,0.0,261.02
CUST-01454,Male,35-44,72,Two year,Electronic check,18.99,1338.74,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,1338.74
CUST-00090,Female,45-54,4,Month-to-month,Electronic check,70.63,248.42,Fiber optic,2,Stayed,Not churned,0-6 months,0.0,0.0,248.42
CUST-00849,Female,45-54,23,One year,Bank transfer,36.53,794.36,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,794.36
CUST-01161,Male,35-44,8,Month-to-month,Credit card,46.24,379.15,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,379.15
CUST-01453,Male,45-54,44,Two year,Electronic check,51.28,2262.16,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2262.16
CUST-00754,Female,55-64,43,One year,Credit card,66.05,2840.15,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2840.15
CUST-00499,Male,18-24,3,Month-to-month,Electronic check,61.95,190.29,Fiber optic,0,Churned,Temporary need ended,0-6 months,61.95,743.4,190.29
CUST-00012,Male,45-54,23,Month-to-month,Bank transfer,64.16,1518.11,DSL,0,Churned,Price too high,13-24 months,64.16,769.92,1518.11
CUST-00397,Male,45-54,61,Two year,Credit card,44.82,2698.19,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,2698.19
CUST-00285,Male,45-54,6,Month-to-month,Bank transfer,64.36,360.54,Fiber optic,1,Stayed,Not churned,0-6 months,0.0,0.0,360.54
CUST-01067,Female,25-34,7,Month-to-month,Electronic check,73.64,515.48,Fiber optic,1,Churned,Temporary need ended,7-12 months,73.64,883.68,515.48
CUST-00691,Female,25-34,46,Two year,Bank transfer,43.94,2007.24,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2007.24
CUST-01248,Female,25-34,5,Month-to-month,Mailed check,75.01,314.26,DSL,1,Churned,Price too high,0-6 months,75.01,900.12,314.26
CUST-01423,Female,55-64,22,One year,Credit card,93.85,2030.28,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,2030.28
CUST-00690,Female,45-54,3,Month-to-month,Credit card,59.93,194.0,Fiber optic,1,Churned,Price too high,0-6 months,59.93,719.16,194.0
CUST-00852,Male,55-64,19,Month-to-month,Mailed check,18.99,319.61,,0,Stayed,Not churned,13-24 months,0.0,0.0,319.61
CUST-00160,Male,35-44,14,Month-to-month,Electronic check,50.55,793.14,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,793.14
CUST-00896,Female,35-44,47,Two year,Bank transfer,47.78,2221.51,,2,Stayed,Not churned,25-48 months,0.0,0.0,2221.51
CUST-01206,Male,55-64,9,Month-to-month,Credit card,75.16,679.7,Fiber optic,1,Churned,Price too high,7-12 months,75.16,901.92,679.7
CUST-00258,Male,35-44,6,Month-to-month,Electronic check,61.11,350.33,DSL,1,Churned,Price too high,0-6 months,61.11,733.32,350.33
CUST-00336,Female,45-54,40,One year,Credit card,45.92,1742.32,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1742.32
CUST-01427,Female,55-64,30,Month-to-month,Electronic check,65.24,1966.0,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1966.0
CUST-01040,Female,45-54,19,One year,Bank transfer,36.35,668.22,DSL,3,Churned,Moved location,13-24 months,36.35,436.2,668.22
CUST-00516,Female,35-44,46,Two year,Credit card,73.34,3325.1,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,3325.1
CUST-01016,Male,55-64,18,Month-to-month,Electronic check,33.96,586.83,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,586.83
CUST-00769,Female,25-34,5,Month-to-month,Electronic check,62.62,270.74,,0,Stayed,Not churned,0-6 months,0.0,0.0,270.74
CUST-01336,Male,55-64,26,Month-to-month,Bank transfer,80.23,2074.99,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,2074.99
CUST-00762,Female,45-54,21,One year,Electronic check,68.0,1421.08,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,1421.08
CUST-00522,Female,35-44,5,Month-to-month,Bank transfer,82.02,471.39,Fiber optic,0,Churned,Temporary need ended,0-6 months,82.02,984.24,471.39
CUST-00023,Female,35-44,28,One year,Electronic check,65.39,1879.12,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1879.12
CUST-00357,Female,45-54,39,One year,Credit card,39.45,1513.82,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1513.82
CUST-01291,Female,45-54,32,One year,Credit card,42.68,1357.09,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1357.09
CUST-00341,Female,35-44,72,Two year,Unknown,64.51,4720.29,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,4720.29
CUST-00432,Male,35-44,62,Two year,Bank transfer,18.99,1207.21,,1,Stayed,Not churned,49+ months,0.0,0.0,1207.21
CUST-00474,Male,35-44,30,One year,Electronic check,21.3,597.44,,1,Stayed,Not churned,25-48 months,0.0,0.0,597.44
CUST-00218,Male,45-54,2,Month-to-month,Mailed check,75.88,106.58,Fiber optic,2,Churned,Competitor offer,0-6 months,75.88,910.56,106.58
CUST-00912,Female,25-34,23,Month-to-month,Credit card,28.55,618.01,,3,Stayed,Not churned,13-24 months,0.0,0.0,618.01
CUST-01222,Female,45-54,34,One year,Bank transfer,71.04,2346.64,Fiber optic,0,Churned,Product dissatisfaction,25-48 months,71.04,852.48,2346.64
CUST-01012,Male,55-64,13,Month-to-month,Mailed check,61.72,837.97,DSL,3,Stayed,Not churned,13-24 months,0.0,0.0,837.97
CUST-01479,Male,45-54,26,One year,Bank transfer,18.99,512.2,,1,Churned,Product dissatisfaction,25-48 months,18.99,227.88,512.2
CUST-00094,Male,25-34,43,Two year,Credit card,50.19,2152.83,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2152.83
CUST-01009,Female,55-64,44,One year,Credit card,72.23,3220.5,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,3220.5
CUST-01071,Female,35-44,28,Month-to-month,Mailed check,59.34,1691.77,Fiber optic,0,Churned,Price too high,25-48 months,59.34,712.08,1691.77
CUST-01093,Male,35-44,10,Month-to-month,Credit card,49.25,498.37,DSL,1,Churned,Competitor offer,7-12 months,49.25,591.0,498.37
CUST-00697,Female,35-44,51,Two year,Electronic check,30.56,1556.38,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,1556.38
CUST-00997,Male,35-44,20,Month-to-month,Bank transfer,55.52,1094.28,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1094.28
CUST-00154,Female,35-44,18,Month-to-month,Unknown,68.18,1242.7,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1242.7
CUST-01100,Female,25-34,19,Month-to-month,Electronic check,45.6,783.1,,1,Stayed,Not churned,13-24 months,0.0,0.0,783.1
CUST-01319,Female,18-24,9,Month-to-month,Mailed check,63.6,584.62,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,584.62
CUST-00790,Male,25-34,48,Two year,Electronic check,50.57,2406.7,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2406.7
CUST-00581,Female,18-24,5,Month-to-month,Credit card,18.99,80.02,,1,Churned,Competitor offer,0-6 months,18.99,227.88,80.02
CUST-00704,Female,18-24,37,Two year,Electronic check,86.24,3222.73,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,3222.73
CUST-01278,Male,25-34,28,Month-to-month,Credit card,87.08,2501.23,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2501.23
CUST-00488,Female,35-44,38,Month-to-month,Bank transfer,67.68,2620.56,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2620.56
CUST-00560,Male,35-44,15,Month-to-month,Bank transfer,39.7,580.68,,0,Stayed,Not churned,13-24 months,0.0,0.0,580.68
