customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,streaming_plan,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-01485,Female,35-44,29,Month-to-month,Credit card,39.99,1158.38,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,1158.38
CUST-01182,Female,55-64,25,One year,Bank transfer,23.0,602.35,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,602.35
CUST-00500,Male,25-34,22,One year,Bank transfer,36.76,795.18,Premium,4,Stayed,Not churned,13-24 months,0.0,0.0,795.18
CUST-00342,Female,35-44,24,One year,Mailed check,7.99,239.08,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,239.08
CUST-00833,Female,45-54,38,Two year,Credit card,16.85,660.88,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,660.88
CUST-00365,Male,65+,51,Two year,Credit card,7.99,367.49,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,367.49
CUST-00496,Female,45-54,16,Month-to-month,Electronic check,36.03,553.89,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,553.89
CUST-01447,Male,35-44,10,Month-to-month,Bank transfer,15.72,124.79,Standard,3,Churned,Competitor offer,7-12 months,15.72,188.64,124.79
CUST-00339,Female,55-64,11,One year,Credit card,19.78,271.21,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,271.21
CUST-00422,Male,18-24,27,One year,Electronic check,27.96,723.22,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,723.22
CUST-00165,Female,65+,4,Month-to-month,Electronic check,15.68,40.88,Basic,0,Churned,Competitor offer,0-6 months,15.68,188.16,40.88
CUST-00029,Male,55-64,26,One year,Bank transfer,20.99,554.99,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,554.99
CUST-00517,Female,35-44,11,Month-to-month,Credit card,13.87,151.89,Premium,2,Stayed,Not churned,7-12 months,0.0,0.0,151.89
CUST-00194,Male,25-34,20,Month-to-month,Bank transfer,7.99,183.38,Mobile,1,Churned,Competitor offer,13-24 months,7.99,95.88,183.38
CUST-01146,Male,35-44,35,One year,Unknown,18.83,668.91,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,668.91
CUST-01381,Female,35-44,20,Month-to-month,Credit card,30.91,545.95,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,545.95
CUST-00946,Female,25-34,24,Month-to-month,Credit card,28.07,670.77,Premium,2,Churned,Temporary need ended,13-24 months,28.07,336.84,670.77
CUST-01380,Male,25-34,12,Month-to-month,Bank transfer,30.83,372.32,Basic,0,Churned,Price too high,7-12 months,30.83,369.96,372.32
CUST-00170,Male,55-64,8,Month-to-month,Electronic check,28.32,181.55,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,181.55
CUST-00168,Female,55-64,18,Month-to-month,Electronic check,7.99,118.96,Mobile,0,Stayed,Not churned,13-24 months,0.0,0.0,118.96
CUST-00653,Male,45-54,55,Two year,Mailed check,7.99,400.91,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,400.91
CUST-00174,Female,55-64,11,Month-to-month,Credit card,39.99,473.5,Premium,1,Stayed,Not churned,7-12 months,0.0,0.0,473.5
CUST-00519,Male,18-24,5,Month-to-month,Bank transfer,24.18,161.85,Mobile,0,Churned,Temporary need ended,0-6 months,24.18,290.16,161.85
CUST-01231,Male,45-54,20,One year,Electronic check,7.99,107.04,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,107.04
CUST-01197,Male,45-54,38,Month-to-month,Bank transfer,7.99,343.95,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,343.95
CUST-00913,Male,35-44,4,Month-to-month,Electronic check,14.51,77.77,Basic,3,Churned,Price too high,0-6 months,14.51,174.12,77.77
CUST-00492,Male,25-34,19,One year,Bank transfer,12.15,263.88,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,263.88
CUST-00954,Male,35-44,45,Month-to-month,Bank transfer,8.03,343.74,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,343.74
CUST-00074,Male,55-64,23,Month-to-month,Electronic check,8.96,180.85,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,180.85
CUST-01272,Male,25-34,48,Two year,Electronic check,7.99,340.74,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,340.74
CUST-00588,Female,45-54,19,One year,Credit card,29.0,501.3,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,501.3
CUST-00751,Female,25-34,62,Two year,Bank transfer,25.32,1551.22,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,1551.22
CUST-00658,Female,35-44,9,Month-to-month,Electronic check,16.77,214.23,Standard,0,Churned,Price too high,7-12 months,16.77,201.24,214.23
CUST-00843,Female,18-24,16,Month-to-month,Credit card,19.87,326.49,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,326.49
CUST-00235,Female,25-34,17,Month-to-month,Bank transfer,7.99,92.02,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,92.02
CUST-00733,Male,55-64,25,Month-to-month,Electronic check,21.45,541.19,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,541.19
CUST-00215,Male,18-24,25,Month-to-month,Bank transfer,18.82,460.59,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,460.59
CUST-00163,Male,55-64,22,Month-to-month,Bank transfer,7.99,150.27,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,150.27
CUST-00133,Female,45-54,58,Two year,Electronic check,16.14,982.04,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,982.04
CUST-01119,Female,55-64,21,Month-to-month,Bank transfer,34.16,748.4,Premium,2,Stayed,Not churned,13-24 months,0.0,0.0,748.4
CUST-00223,Female,25-34,7,Month-to-month,Credit card,7.99,67.7,Basic,2,Churned,Competitor offer,7-12 months,7.99,95.88,67.7
CUST-01245,Male,45-54,1,Month-to-month,Credit card,14.92,17.11,Standard,1,Churned,Price too high,0-6 months,14.92,179.04,17.11
CUST-00935,Female,65+,5,Month-to-month,Bank transfer,9.6,9.6,Mobile,1,Stayed,Not churned,0-6 months,0.0,0.0,9.6
CUST-00186,Male,55-64,12,Month-to-month,Bank transfer,37.1,494.86,Premium,3,Stayed,Not churned,7-12 months,0.0,0.0,494.86
CUST-00042,Female,25-34,48,Two year,Bank transfer,16.95,868.88,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,868.88
CUST-00693,Female,45-54,26,One year,Electronic check,31.48,823.67,Premium,4,Stayed,Not churned,25-48 months,0.0,0.0,823.67
CUST-00109,Female,25-34,45,One year,Mailed check,16.25,755.61,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,755.61
CUST-00039,Male,25-34,13,Month-to-month,Credit card,31.42,485.78,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,485.78
CUST-00569,Male,25-34,24,One year,Mailed check,7.99,176.05,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,176.05
CUST-01286,Male,25-34,17,One year,Mailed check,26.02,421.47,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,421.47
CUST-01462,Male,35-44,5,Month-to-month,Mailed check,7.99,7.99,Standard,2,Stayed,Not churned,0-6 months,0.0,0.0,7.99
CUST-00484,Male,35-44,64,Two year,Electronic check,20.38,1298.32,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,1298.32
CUST-00469,Female,35-44,45,Two year,Mailed check,11.86,578.21,Mobile,1,Stayed,Not churned,25-48 months,0.0,0.0,578.21
CUST-00891,Male,35-44,12,One year,Credit card,16.48,160.2,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,160.2
CUST-00948,Male,25-34,7,One year,Electronic check,35.74,175.84,Basic,3,Stayed,Not churned,7-12 months,0.0,0.0,175.84
CUST-00025,Female,35-44,15,Month-to-month,Electronic check,24.16,333.15,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,333.15
CUST-01028,Male,65+,37,Month-to-month,Credit card,7.99,308.55,Mobile,1,Stayed,Not churned,25-48 months,0.0,0.0,308.55
CUST-01209,Female,18-24,4,Month-to-month,Electronic check,24.71,46.74,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,46.74
CUST-00069,Female,45-54,13,Month-to-month,Credit card,34.04,428.94,Basic,2,Stayed,Not churned,13-24 months,0.0,0.0,428.94
CUST-00885,Male,25-34,52,Two year,Electronic check,7.99,395.94,Mobile,0,Stayed,Not churned,49+ months,0.0,0.0,395.94
CUST-01284,Female,45-54,31,Month-to-month,Credit card,18.53,517.55,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,517.55
CUST-00367,Male,18-24,31,Month-to-month,Bank transfer,23.04,630.38,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,630.38
CUST-00506,Female,45-54,33,One year,Credit card,11.94,389.68,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,389.68
CUST-00851,Female,45-54,15,Month-to-month,Electronic check,33.18,512.0,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,512.0
CUST-01335,Male,35-44,4,Month-to-month,Electronic check,27.49,40.84,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,40.84
CUST-00384,Male,45-54,14,Month-to-month,Credit card,10.71,134.31,Basic,1,Churned,Competitor offer,13-24 months,10.71,128.52,134.31
CUST-00735,Female,45-54,11,Month-to-month,Bank transfer,16.96,248.09,Basic,1,Churned,Price too high,7-12 months,16.96,203.52,248.09
CUST-00718,Male,25-34,4,Month-to-month,Electronic check,20.25,102.55,Standard,2,Churned,Price too high,0-6 months,20.25,243.0,102.55
CUST-01355,Female,25-34,32,One year,Bank transfer,7.99,261.3,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,261.3
CUST-00455,Female,65+,38,Two year,Bank transfer,27.97,1070.52,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,1070.52
CUST-00265,Male,25-34,54,Two year,Bank transfer,19.93,1090.15,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,1090.15
CUST-00076,Male,25-34,72,Two year,Credit card,25.37,1806.49,Basic,2,Stayed,Not churned,49+ months,0.0,0.0,1806.49
CUST-00445,Male,45-54,54,Two year,Electronic check,14.08,757.03,Standard,2,Stayed,Not churned,49+ months,0.0,0.0,757.03
CUST-00396,Male,45-54,62,Two year,Credit card,7.99,481.78,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,481.78
CUST-00177,Male,18-24,37,One year,Credit card,18.21,700.72,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,700.72
CUST-01330,Female,18-24,57,Two year,Bank transfer,7.99,420.06,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,420.06
CUST-01068,Female,25-34,30,Two year,Electronic check,7.99,241.86,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,241.86
CUST-01051,Male,35-44,34,Two year,Credit card,10.73,333.65,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,333.65
CUST-00596,Female,45-54,31,One year,Bank transfer,7.99,293.02,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,293.02
CUST-00062,Female,25-34,12,Month-to-month,Credit card,10.51,140.86,Standard,2,Stayed,Not churned,7-12 months,0.0,0.0,140.86
CUST-00873,Male,45-54,28,Month-to-month,Bank transfer,34.94,975.47,Standard,4,Stayed,Not churned,25-48 months,0.0,0.0,975.47
CUST-01135,Male,45-54,14,One year,Credit card,7.99,85.42,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,85.42
CUST-01426,Male,55-64,36,Month-to-month,Electronic check,7.99,315.94,Standard,1,Churned,Temporary need ended,25-48 months,7.99,95.88,315.94
CUST-00279,Male,25-34,1,Month-to-month,Credit card,29.62,71.24,Premium,1,Stayed,Not churned,0-6 months,0.0,0.0,71.24
CUST-00037,Female,25-34,15,Month-to-month,Bank transfer,39.99,600.85,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,600.85
CUST-00663,Male,35-44,26,Month-to-month,Credit card,20.75,542.84,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,542.84
CUST-01371,Male,55-64,18,Month-to-month,Credit card,20.45,391.53,Premium,3,Churned,Competitor offer,13-24 months,20.45,245.4,391.53
CUST-01102,Male,18-24,25,Month-to-month,Credit card,7.99,211.93,Basic,2,Churned,Price too high,25-48 months,7.99,95.88,211.93
CUST-00978,Female,45-54,38,One year,Electronic check,18.67,745.61,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,745.61
CUST-00739,Female,18-24,10,One year,Credit card,7.99,162.12,Basic,0,Churned,Moved location,7-12 months,7.99,95.88,162.12
CUST-00192,Male,35-44,39,Two year,Bank transfer,19.52,708.0,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,708.0
CUST-00920,Female,35-44,50,Two year,Credit card,18.49,926.29,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,926.29
CUST-00457,Female,45-54,2,Month-to-month,Bank transfer,33.96,127.64,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,127.64
CUST-00676,Male,55-64,35,Month-to-month,Electronic check,39.99,1383.64,Premium,1,Churned,Price too high,25-48 months,39.99,479.88,1383.64
CUST-00761,Female,45-54,3,Month-to-month,Credit card,39.99,84.12,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,84.12
CUST-01372,Female,65+,28,Month-to-month,Credit card,11.08,327.3,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,327.3
CUST-00729,Female,25-34,17,Month-to-month,Credit card,7.99,134.5,Mobile,2,Stayed,Not churned,13-24 months,0.0,0.0,134.5
CUST-00413,Male,65+,18,Month-to-month,Bank transfer,7.99,172.77,Premium,1,Churned,Price too high,13-24 months,7.99,95.88,172.77
CUST-00826,Male,65+,5,Month-to-month,Bank transfer,26.56,127.93,Premium,2,Stayed,Not churned,0-6 months,0.0,0.0,127.93
CUST-00617,Female,35-44,30,One year,Bank transfer,21.19,642.17,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,642.17
CUST-00115,Male,35-44,9,Month-to-month,Credit card,8.2,91.03,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,91.03
CUST-00418,Female,45-54,30,One year,Bank transfer,28.94,879.14,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,879.14
CUST-01448,Male,35-44,26,Two year,Credit card,7.99,211.6,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,211.6
CUST-00970,Female,35-44,20,Month-to-month,Bank transfer,26.83,504.4,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,504.4
CUST-00605,Female,45-54,26,Month-to-month,Credit card,16.16,440.64,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,440.64
CUST-01454,Male,35-44,66,Two year,Electronic check,14.56,903.33,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,903.33
CUST-00090,Female,45-54,6,Month-to-month,Electronic check,10.21,40.42,Basic,2,Stayed,Not churned,0-6 months,0.0,0.0,40.42
CUST-00849,Female,45-54,23,One year,Bank transfer,7.99,137.94,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,137.94
CUST-01161,Male,35-44,19,Month-to-month,Credit card,39.99,755.43,Premium,1,Churned,Competitor offer,13-24 months,39.99,479.88,755.43
CUST-01453,Male,45-54,40,Two year,Electronic check,34.14,1365.6,Basic,4,Stayed,Not churned,25-48 months,0.0,0.0,1365.6
CUST-00754,Female,55-64,44,One year,Credit card,25.18,1141.15,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,1141.15
CUST-00499,Male,18-24,14,Month-to-month,Electronic check,16.54,156.08,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,156.08
CUST-00012,Male,45-54,23,Month-to-month,Bank transfer,39.99,962.2,Premium,1,Churned,Competitor offer,13-24 months,39.99,479.88,962.2
CUST-00397,Male,45-54,19,Two year,Credit card,22.82,403.33,Standard,0,Churned,Moved location,13-24 months,22.82,273.84,403.33
CUST-00285,Male,45-54,6,Month-to-month,Bank transfer,7.99,56.18,Basic,0,Churned,Price too high,0-6 months,7.99,95.88,56.18
CUST-01067,Female,25-34,25,Month-to-month,Electronic check,23.53,607.08,Basic,0,Churned,Temporary need ended,25-48 months,23.53,282.36,607.08
CUST-00691,Female,25-34,26,Two year,Bank transfer,17.25,458.23,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,458.23
CUST-01248,Female,25-34,9,Month-to-month,Mailed check,39.0,349.14,Premium,1,Churned,Competitor offer,7-12 months,39.0,468.0,349.14
CUST-01423,Female,55-64,6,One year,Credit card,24.23,144.97,Standard,4,Stayed,Not churned,0-6 months,0.0,0.0,144.97
CUST-00690,Female,45-54,3,Month-to-month,Credit card,7.99,38.18,Basic,0,Stayed,Not churned,0-6 months,0.0,0.0,38.18
CUST-00852,Male,55-64,5,Month-to-month,Mailed check,10.87,33.64,Mobile,0,Stayed,Not churned,0-6 months,0.0,0.0,33.64
CUST-00160,Male,35-44,44,Month-to-month,Electronic check,39.99,1781.3,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,1781.3
CUST-00896,Female,35-44,47,Two year,Bank transfer,39.99,1855.38,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,1855.38
CUST-01206,Male,55-64,16,Month-to-month,Credit card,7.99,144.96,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,144.96
CUST-00258,Male,35-44,22,Month-to-month,Electronic check,15.59,295.8,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,295.8
CUST-00336,Female,45-54,35,One year,Credit card,7.99,266.2,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,266.2
CUST-01427,Female,55-64,6,Month-to-month,Electronic check,7.99,7.99,Basic,0,Churned,Price too high,0-6 months,7.99,95.88,7.99
CUST-01040,Female,45-54,41,One year,Bank transfer,22.17,919.82,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,919.82
CUST-00516,Female,35-44,67,Two year,Credit card,7.99,564.25,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,564.25
CUST-01016,Male,55-64,21,Month-to-month,Electronic check,34.15,705.35,Premium,0,Churned,Temporary need ended,13-24 months,34.15,409.8,705.35
CUST-00769,Female,25-34,2,Month-to-month,Electronic check,7.99,7.99,Premium,1,Stayed,Not churned,0-6 months,0.0,0.0,7.99
CUST-01336,Male,55-64,9,Month-to-month,Bank transfer,11.4,100.37,Basic,2,Churned,Temporary need ended,7-12 months,11.4,136.8,100.37
CUST-00762,Female,45-54,11,One year,Electronic check,11.73,60.08,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,60.08
CUST-00522,Female,35-44,18,Month-to-month,Bank transfer,16.06,313.39,Basic,1,Churned,Competitor offer,13-24 months,16.06,192.72,313.39
CUST-00023,Female,35-44,28,One year,Electronic check,39.99,1145.99,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,1145.99
CUST-00357,Female,45-54,12,One year,Credit card,28.96,388.13,Standard,1,Stayed,Not churned,7-12 months,0.0,0.0,388.13
CUST-01291,Female,45-54,49,One year,Credit card,9.24,488.51,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,488.51
CUST-00341,Female,35-44,63,Two year,Mailed check,7.99,561.28,Basic,3,Stayed,Not churned,49+ months,0.0,0.0,561.28
CUST-00432,Male,35-44,63,Two year,Bank transfer,7.99,493.62,Mobile,1,Stayed,Not churned,49+ months,0.0,0.0,493.62
CUST-00474,Male,35-44,30,One year,Electronic check,8.32,260.81,Mobile,0,Churned,Moved location,25-48 months,8.32,99.84,260.81
CUST-00218,Male,45-54,23,Month-to-month,Mailed check,39.99,906.55,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,906.55
CUST-00912,Female,25-34,17,Month-to-month,Credit card,17.31,293.57,Mobile,1,Churned,Price too high,13-24 months,17.31,207.72,293.57
CUST-01222,Female,45-54,21,One year,Bank transfer,7.99,147.2,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,147.2
CUST-01012,Male,55-64,13,Month-to-month,Mailed check,39.99,437.83,Premium,5,Stayed,Not churned,13-24 months,0.0,0.0,437.83
CUST-01479,Male,45-54,1,One year,Bank transfer,14.01,14.01,Premium,1,Stayed,Not churned,0-6 months,0.0,0.0,14.01
CUST-00094,Male,25-34,40,Two year,Credit card,15.54,538.27,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,538.27
CUST-01009,Female,55-64,47,One year,Credit card,24.45,1117.66,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,1117.66
CUST-01071,Female,35-44,7,Month-to-month,Mailed check,24.12,215.58,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,215.58
CUST-01093,Male,35-44,50,Month-to-month,Credit card,7.99,400.56,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,400.56
CUST-00697,Female,35-44,51,Two year,Electronic check,7.99,405.31,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,405.31
CUST-00997,Male,35-44,4,Month-to-month,Bank transfer,12.99,89.27,Standard,2,Churned,Competitor offer,0-6 months,12.99,155.88,89.27
CUST-00154,Female,35-44,9,Month-to-month,Electronic check,36.68,347.69,Basic,0,Churned,Temporary need ended,7-12 months,36.68,440.16,347.69
CUST-01100,Female,25-34,14,Month-to-month,Electronic check,25.69,301.14,Premium,1,Churned,Temporary need ended,13-24 months,25.69,308.28,301.14
CUST-01319,Female,18-24,14,Month-to-month,Mailed check,13.39,163.8,Standard,0,Churned,Price too high,13-24 months,13.39,160.68,163.8
CUST-00790,Male,25-34,41,Two year,Electronic check,7.99,312.84,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,312.84
CUST-00581,Female,18-24,4,Month-to-month,Credit card,35.36,122.79,Premium,4,Stayed,Not churned,0-6 months,0.0,0.0,122.79
CUST-00704,Female,18-24,61,Two year,Electronic check,10.43,667.01,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,667.01
CUST-01278,Male,25-34,48,Month-to-month,Credit card,21.17,1005.08,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,1005.08
CUST-00488,Female,35-44,5,Month-to-month,Bank transfer,13.2,25.62,Standard,2,Stayed,Not churned,0-6 months,0.0,0.0,25.62
CUST-00560,Male,35-44,12,Month-to-month,Bank transfer,7.99,82.82,Mobile,1,Churned,Competitor offer,7-12 months,7.99,95.88,82.82
CUST-00802,Female,35-44,72,Two year,Credit card,9.09,668.13,Basic,1,Churned,Product dissatisfaction,49+ months,9.09,109.08,668.13
CUST-00513,Male,55-64,40,Two year,Bank transfer,24.55,1000.68,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,1000.68
CUST-00634,Male,35-44,5,Month-to-month,Credit card,7.99,72.26,Standard,1,Churned,Temporary need ended,0-6 months,7.99,95.88,72.26
CUST-01125,Male,35-44,22,Two year,Credit card,37.25,786.55,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,786.55
CUST-01357,Male,25-34,1,Month-to-month,Credit card,14.15,14.15,Mobile,0,Stayed,Not churned,0-6 months,0.0,0.0,14.15
CUST-00791,Female,45-54,35,Month-to-month,Credit card,26.35,928.96,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,928.96
